ObservationID,ParcelleID,DateObservation,Temperature,Humidite,Pluviometrie_mm,NDVI,Capteur,StadeCulture,RendementEstime_t_ha,RendementMoyenZone_t_ha,AnomalieLabel
OBS003128,P0254,2024-11-11 06:18:36,9.1,59.1,0.0,0.4236,Manuel,Maturation,2.97,3.36,0
OBS003129,P0368,2025-03-27 09:43:18,7.0,92.9,12.1,0.653,Manuel,Levée,0.71,2.76,1
OBS003130,P0142,2025-07-14 16:24:01,27.0,45.9,0.5,0.3338,Manuel,Floraison,,3.68,0
OBS003131,P0097,2025-05-24 11:45:49,12.8,60.9,12.0,0.869,Station_Sol,Tallage,2.33,1.94,0
OBS003132,P0153,2025-10-03 12:35:25,14.2,73.6,8.2,0.3401,Satellite,Récolte,11.65,8.48,0
OBS003133,P0339,2024-04-05 09:17:37,14.2,81.0,0.6,0.7338,Satellite,Levée,2.54,5.78,1
OBS003134,P0116,2024-09-18 10:41:03,16.7,40.2,4.4,0.7738,Satellite,Maturation,10.63,8.68,0
OBS003135,P0063,2024-12-12 20:46:21,-0.6,78.0,1.4,0.8941,Manuel,Maturation,4.47,4.66,0
OBS003136,P0236,2025-09-18 05:17:30,22.2,51.0,5.6,0.4463,Drone,Maturation,2.65,2.96,0
OBS003137,P0357,2025-03-31 08:34:06,12.3,50.6,0.5,0.3801,Station_Sol,Levée,2.5,3.91,0
OBS003138,P0395,2024-10-11 15:57:18,8.5,87.9,4.2,0.3772,Manuel,Récolte,1.87,1.95,0
OBS003139,P0250,2024-04-11 05:04:51,13.3,66.0,3.8,0.5583,Manuel,Tallage,7.44,9.33,0
OBS003140,P0184,2024-09-10 17:59:58,24.2,72.2,118.2,0.3741,Satellite,Maturation,6.95,6.14,1
OBS003141,P0251,2024-08-05 13:40:02,28.7,50.4,10.1,0.7903,Satellite,Floraison,2.62,4.74,0
OBS003142,P0500,2025-06-21 09:17:52,21.2,74.8,2.5,0.8275,Satellite,Tallage,6.54,6.27,0
OBS003143,P0104,2024-12-01 06:28:32,5.4,69.0,3.0,0.1736,Drone,Récolte,9.46,9.05,1
OBS003144,P0268,2025-05-22 18:54:19,24.4,44.3,8.5,0.9186,Manuel,Tallage,3.43,3.73,0
OBS003145,P0071,2024-07-01 05:09:58,33.3,76.6,13.2,0.689,Satellite,Floraison,5.94,6.07,0
OBS003146,P0247,2024-11-21 16:54:20,9.0,43.4,9.6,0.467,Satellite,Récolte,6.1,6.35,0
OBS003147,P0254,2025-09-21 11:24:31,22.3,88.8,6.4,0.6204,Satellite,Floraison,2.23,3.1,0
OBS003148,P0332,2024-04-06 05:22:17,7.4,51.2,1.2,0.8672,Station_Sol,Tallage,2.4,1.74,0
OBS003149,P0421,2025-04-19 13:02:24,16.5,59.4,-8.1,0.5923,Station_Sol,Tallage,8.79,8.59,0
OBS003150,P0181,2025-09-04 12:07:13,22.1,55.1,5.0,0.6407,Station_Sol,Maturation,3.06,2.76,0
OBS003151,P0184,2025-01-25 13:14:18,16.8,56.6,17.5,0.5485,Drone,Maturation,7.61,6.22,1
OBS003152,P0393,2024-10-17 18:01:23,14.9,54.7,107.6,0.7843,Satellite,Récolte,11.28,9.62,1
OBS003153,P0200,2025-02-19 12:28:13,7.9,,4.6,0.3773,Satellite,Levée,3.06,2.14,0
OBS003154,P0494,2025-09-23 10:15:17,17.3,54.1,25.1,0.7726,Manuel,Maturation,6.78,9.11,0
OBS003155,P0498,2025-04-24 05:08:07,14.4,90.2,5.5,0.4987,Station_Sol,Levée,3.87,3.32,0
OBS003156,P0461,2024-03-09 13:10:18,8.8,63.4,3.4,0.8339,Satellite,Semis,5.02,8.84,1
OBS003157,P0463,2024-04-24 17:14:13,22.3,39.5,89.3,0.5596,Manuel,Tallage,1.3,2.46,1
OBS003158,P0395,2024-08-07 11:46:27,78.6,55.1,0.9,0.4007,Station_Sol,Maturation,2.47,2.09,0
OBS003159,P0497,2025-05-01 11:17:20,19.8,93.3,0.9,0.5834,Drone,Levée,5.62,5.86,0
OBS003160,P0465,2024-04-17 18:20:56,12.8,52.0,4.0,0.4844,Station_Sol,Levée,6.19,5.78,0
OBS003161,P0273,2025-09-10 20:26:04,22.9,80.8,7.1,0.3967,Manuel,Maturation,1.32,1.69,1
OBS003162,P0001,2025-08-15 10:03:58,24.5,89.0,4.9,0.7494,Satellite,Floraison,3.75,3.57,0
OBS003163,P0385,2025-08-28 07:41:32,26.1,76.3,1.3,0.6177,Manuel,Floraison,2.78,3.12,0
OBS003164,P0236,2024-10-17 06:37:49,13.8,63.8,3.3,0.9174,Station_Sol,Maturation,2.29,1.65,0
OBS003165,P0452,2024-10-09 20:35:54,21.0,56.6,4.9,0.5174,Drone,Récolte,3.65,3.81,0
OBS003166,P0422,2025-03-14 05:47:48,7.6,66.7,0.3,0.5191,Manuel,Levée,7.75,5.92,0
OBS003167,P0449,2025-01-23 19:14:00,-4.3,68.0,2.8,0.3058,Satellite,Récolte,2.61,3.96,0
OBS003168,P0374,2024-09-26 10:12:34,24.2,92.6,1.1,0.3057,Satellite,Floraison,3.09,3.37,0
OBS003169,P0185,2024-08-14 14:28:46,25.1,61.7,16.1,0.4454,Satellite,Floraison,6.82,7.26,0
OBS003170,P0081,2024-06-09 15:17:51,17.9,53.7,2.0,0.5356,Manuel,Tallage,2.9,2.77,0
OBS003171,P0347,2024-11-09 07:01:34,12.8,81.2,7.0,0.694,Satellite,Récolte,5.41,6.65,0
OBS003172,P0422,2025-02-16 20:32:33,6.7,49.5,5.0,0.5971,Satellite,Semis,7.23,5.05,0
OBS003173,P0256,2025-06-14 19:15:12,28.0,52.6,84.9,0.6085,Satellite,Tallage,4.98,5.8,1
OBS003174,P0297,2025-04-26 09:53:26,17.6,48.9,2.7,0.4891,Station_Sol,Levée,1.13,3.08,1
OBS003175,P0167,2024-04-01 08:43:52,18.1,39.3,9.6,0.4982,Satellite,Tallage,7.31,5.97,0
OBS003176,P0273,2025-01-29 14:46:16,-1.3,36.3,29.9,0.8934,Drone,Récolte,2.0,3.19,0
OBS003177,P0257,2024-12-31 08:14:59,3.9,61.7,1.7,0.6891,Satellite,Maturation,2.71,2.26,0
OBS003178,P0137,2024-05-28 16:05:15,17.3,77.1,26.6,0.7657,Satellite,Tallage,,3.23,0
OBS003179,P0449,2024-06-24 17:17:35,18.5,62.0,2.9,0.3862,Satellite,Floraison,3.89,3.09,0
OBS003180,P0006,2024-12-13 17:21:28,0.9,80.7,0.0,,Station_Sol,Maturation,4.13,7.7,1
OBS003181,P0259,2024-08-21 18:13:52,29.3,67.9,15.5,0.8514,Manuel,Maturation,3.02,3.82,0
OBS003182,P0398,2025-01-13 08:47:27,1.7,80.5,1.6,0.483,Drone,Maturation,6.04,5.67,0
OBS003183,P0242,2024-11-27 11:47:16,13.3,83.8,16.2,0.3788,Drone,Maturation,2.84,3.12,0
OBS003184,P0067,2024-12-10 07:58:24,-0.4,54.6,1.2,0.5597,Drone,Maturation,8.75,7.46,0
OBS003185,P0113,2024-11-08 07:09:19,11.8,61.3,6.0,0.6121,Station_Sol,Maturation,7.8,7.96,0
OBS003186,P0192,2024-06-29 16:44:38,26.7,52.1,7.4,0.3947,Satellite,Tallage,5.0,6.59,0
OBS003187,P0268,2024-03-09 16:04:57,9.1,88.0,2.3,0.5181,Satellite,Levée,3.83,3.22,0
OBS003188,P0489,2024-11-07 10:44:33,10.8,44.5,3.9,0.5418,Station_Sol,Maturation,8.12,9.12,0
OBS003189,P0354,2025-03-24 06:36:16,5.3,86.2,1.1,0.8882,Station_Sol,Levée,6.94,7.06,0
OBS003190,P0285,2024-07-28 17:35:39,29.4,35.2,6.7,0.3717,Satellite,Floraison,3.25,3.8,0
OBS003191,P0011,2024-08-08 10:58:27,29.3,58.7,3.8,0.3596,Station_Sol,Maturation,3.2,2.39,0
OBS003192,P0288,2024-12-08 08:49:54,6.2,,5.4,,Drone,Récolte,3.44,3.65,0
OBS003193,P0169,2025-03-12 15:58:11,9.1,35.9,6.4,0.6764,Station_Sol,Levée,7.33,7.08,0
OBS003194,P0476,2024-10-01 07:48:33,16.7,86.6,8.3,0.803,Manuel,Récolte,5.43,6.04,0
OBS003195,P0334,2025-04-17 18:55:54,12.2,51.5,1.4,0.4629,Satellite,Levée,7.24,7.64,1
OBS003196,P0326,2025-03-19 07:18:46,9.2,79.1,0.3,0.5358,Station_Sol,Levée,6.69,9.59,0
OBS003197,P0016,2024-03-12 06:06:50,9.3,68.7,12.2,,Satellite,Levée,3.27,4.27,0
OBS003198,P0088,2024-03-07 18:08:57,12.2,86.5,5.9,0.8191,Drone,Semis,11.64,9.12,0
OBS003199,P0287,2025-03-19 08:24:32,6.9,40.4,0.7,0.731,Satellite,Levée,7.07,10.36,0
OBS003200,P0186,2025-05-31 16:42:58,17.1,86.0,22.3,0.469,Satellite,Tallage,5.87,5.71,0
OBS003201,P0363,2025-08-19 15:29:21,23.0,84.4,13.9,0.9024,Station_Sol,Floraison,8.74,7.74,0
OBS003202,P0486,2024-08-19 07:55:25,23.0,85.6,-1.4,0.7389,Satellite,Floraison,8.93,8.39,0
OBS003203,P0120,2024-05-08 05:32:13,12.1,64.6,2.6,0.9133,Satellite,Tallage,6.55,7.29,0
OBS003204,P0032,2025-03-27 13:44:53,6.7,87.8,18.0,0.6585,Manuel,Semis,,5.86,0
OBS003205,P0395,2025-03-11 17:38:51,7.9,68.5,9.5,0.4452,Drone,Levée,3.17,2.49,0
OBS003206,P0230,2025-06-07 07:20:29,21.1,87.2,4.7,0.4281,Manuel,Tallage,3.02,3.5,0
OBS003207,P0287,2025-06-04 14:29:24,20.4,52.1,1.0,0.3785,Satellite,Tallage,9.29,9.49,0
OBS003208,P0001,2024-08-07 15:41:15,30.0,40.9,4.4,0.8665,Drone,Maturation,4.48,3.1,0
OBS003209,P0187,2024-03-15 16:44:08,77.4,44.0,1.2,0.6476,Manuel,Semis,2.12,1.99,0
OBS003210,P0192,2024-12-27 12:50:31,-0.3,73.9,15.0,0.8182,Station_Sol,Récolte,4.52,5.56,0
OBS003211,P0345,2025-02-05 20:54:25,3.0,38.0,9.5,0.4969,Manuel,Semis,3.09,3.13,0
OBS003212,P0252,2025-09-20 19:35:19,26.3,79.3,3.3,0.9059,Satellite,Maturation,3.64,2.89,0
OBS003213,P0171,2024-12-18 09:10:44,7.6,84.9,5.1,0.5274,Satellite,Maturation,3.63,3.14,0
OBS003214,P0176,2025-10-06 17:11:49,12.6,84.9,5.6,0.5483,Satellite,Récolte,2.98,1.48,0
OBS003215,P0091,2024-08-23 06:11:06,25.2,49.1,3.9,0.5887,Satellite,Maturation,7.7,7.83,0
OBS003216,P0065,2024-03-22 09:10:28,7.8,56.5,2.0,0.3677,Satellite,Levée,8.65,8.86,0
OBS003217,P0417,2025-10-21 17:17:51,14.1,23.4,6.0,0.1733,Satellite,Maturation,4.27,9.1,1
OBS003218,P0217,2025-04-05 05:14:33,22.7,16.2,4.0,0.437,Satellite,Tallage,3.24,6.37,1
OBS003219,P0042,2025-08-07 15:24:02,20.8,39.0,1.4,0.5906,Satellite,Maturation,3.53,3.36,0
OBS003220,P0448,2024-05-18 05:27:09,16.8,50.1,3.6,0.7358,Manuel,Levée,6.18,7.36,0
OBS003221,P0500,2024-06-27 18:00:56,16.4,73.5,14.2,0.5087,Station_Sol,Tallage,6.42,6.64,0
OBS003222,P0137,2024-08-05 16:25:20,17.6,64.4,5.0,0.8712,Satellite,Maturation,3.01,2.71,0
OBS003223,P0292,2024-08-07 20:17:49,25.7,54.0,12.3,,Station_Sol,Floraison,2.07,2.71,0
OBS003224,P0311,2024-03-09 09:38:24,1.1,81.0,12.2,0.5072,Station_Sol,Levée,7.63,5.91,0
OBS003225,P0498,2025-08-20 20:40:07,16.3,55.9,0.1,0.8617,Satellite,Floraison,3.19,3.23,0
OBS003226,P0049,2025-01-01 19:37:41,1.6,41.9,4.8,0.627,Manuel,Maturation,8.52,7.89,0
OBS003227,P0056,2024-04-17 19:38:42,11.0,83.7,9.2,0.8289,Satellite,Levée,3.62,2.45,0
OBS003228,P0371,2024-03-11 10:34:28,6.5,60.2,9.2,0.7069,Satellite,Levée,6.76,8.13,0
OBS003229,P0021,2024-03-13 05:41:55,5.1,38.8,7.0,0.8349,Manuel,Semis,9.65,9.54,0
OBS003230,P0053,2025-09-29 19:15:59,18.4,64.6,1.4,0.3755,Station_Sol,Floraison,2.95,3.07,0
OBS003231,P0214,2025-03-09 18:39:18,9.1,64.5,3.1,0.476,Satellite,Levée,4.25,5.81,0
OBS003232,P0462,2024-06-17 12:18:56,22.7,46.0,2.6,0.3655,Satellite,Floraison,3.42,4.08,0
OBS003233,P0157,2025-03-05 20:54:21,6.8,82.1,6.0,0.4165,Drone,Semis,5.96,5.8,0
OBS003234,P0363,2024-09-11 12:36:34,20.3,49.3,5.6,0.8655,Station_Sol,Maturation,,7.51,0
OBS003235,P0208,2024-07-09 07:21:38,21.0,75.2,19.3,0.4734,Drone,Floraison,4.49,5.98,0
OBS003236,P0369,2024-11-08 15:46:46,8.1,82.2,0.9,0.7319,Satellite,Récolte,2.96,2.69,0
OBS003237,P0177,2024-05-25 19:35:27,18.2,59.1,1.6,0.6475,Manuel,Tallage,7.18,8.44,0
OBS003238,P0171,2025-07-21 16:38:30,27.6,37.6,1.2,0.6239,Satellite,Tallage,3.48,2.99,0
OBS003239,P0018,2024-07-12 13:01:09,28.2,70.4,5.0,0.5419,Manuel,Floraison,1.92,2.05,0
OBS003240,P0478,2025-10-10 07:56:27,16.8,54.6,,0.9159,Satellite,Maturation,6.08,7.55,0
OBS003241,P0143,2024-03-20 15:53:04,11.3,43.9,1.1,0.5127,Station_Sol,Semis,3.18,2.6,0
OBS003242,P0429,2025-07-01 18:53:56,25.3,44.2,12.8,0.8552,Satellite,Tallage,3.82,3.54,0
OBS003243,P0249,2024-06-14 09:07:21,21.0,67.7,0.2,0.3671,Station_Sol,Tallage,7.37,7.97,0
OBS003244,P0198,2025-06-07 19:31:05,22.6,73.2,12.1,0.8262,Station_Sol,Floraison,5.41,7.43,0
OBS003245,P0032,2024-09-24 17:46:45,20.5,47.2,15.9,0.596,Satellite,Floraison,5.18,5.82,0
OBS003246,P0299,2024-10-07 15:09:19,14.4,68.6,,0.3342,Station_Sol,Récolte,5.82,5.93,0
OBS003247,P0363,2025-07-28 17:11:56,24.3,92.5,8.7,0.4127,Station_Sol,Tallage,9.6,8.15,0
OBS003248,P0004,2024-05-01 13:41:01,13.8,92.2,5.7,0.7969,Drone,Tallage,10.39,9.41,0
OBS003249,P0396,2025-01-29 13:41:16,13.4,88.9,26.4,0.4004,Satellite,Maturation,3.26,6.91,1
OBS003250,P0498,2024-10-02 13:05:11,15.4,86.0,,0.3973,Station_Sol,Maturation,3.27,3.17,0
OBS003251,P0230,2024-10-25 11:19:04,14.7,56.2,3.2,0.5433,Station_Sol,Récolte,3.38,3.58,0
OBS003252,P0145,2024-04-18 08:14:52,15.6,88.7,0.3,0.412,Satellite,Tallage,9.0,7.45,0
OBS003253,P0095,2024-04-12 17:29:45,18.1,53.2,5.5,0.3971,Drone,Levée,8.03,8.81,0
OBS003254,P0040,2024-12-05 09:59:13,1.5,41.2,5.0,0.8746,Station_Sol,Récolte,7.31,6.42,0
OBS003255,P0261,2025-09-09 13:22:31,21.3,62.2,6.4,0.3046,Manuel,Floraison,7.66,6.63,0
OBS003256,P0186,2024-08-23 15:59:35,22.5,61.3,17.4,0.8169,Manuel,Maturation,5.67,5.89,0
OBS003257,P0434,2024-10-31 19:10:47,18.2,47.9,0.7,0.5794,Satellite,Maturation,6.78,7.66,0
OBS003258,P0094,2025-06-23 19:04:53,19.2,56.2,97.5,0.1744,Satellite,Floraison,4.11,7.55,1
OBS003259,P0018,2024-06-16 20:17:51,22.3,67.9,1.6,0.5643,Station_Sol,Tallage,2.89,1.95,0
OBS003260,P0407,2025-04-22 05:21:08,11.8,,9.6,0.311,Satellite,Tallage,3.62,3.0,0
OBS003261,P0277,2025-07-07 20:34:07,25.3,53.3,4.8,0.506,Station_Sol,Floraison,9.63,7.37,0
OBS003262,P0085,2025-09-07 19:08:29,20.6,68.4,0.8,0.4388,Station_Sol,Floraison,7.15,9.31,0
OBS003263,P0207,2024-07-20 10:10:08,24.4,59.2,7.4,0.5549,Satellite,Floraison,2.6,2.61,0
OBS003264,P0094,2024-12-20 07:20:48,5.9,70.3,2.5,0.5492,Drone,Récolte,6.54,6.79,0
OBS003265,P0157,2025-09-26 12:50:46,19.7,15.7,100.5,0.2412,Station_Sol,Floraison,6.25,6.42,1
OBS003266,P0154,2025-03-11 19:08:40,9.2,72.2,3.2,0.5856,Station_Sol,Semis,2.34,2.4,0
OBS003267,P0113,2024-07-03 14:35:05,21.5,84.3,0.1,0.8747,Satellite,Floraison,10.65,9.31,0
OBS003268,P0058,2024-03-28 16:13:24,13.9,60.8,3.2,0.5293,Station_Sol,Semis,3.14,3.33,0
OBS003269,P0056,2025-07-04 06:50:30,27.8,51.4,5.9,0.5214,Satellite,Floraison,4.11,4.13,0
OBS003270,P0337,2024-08-19 16:34:47,26.8,65.8,7.0,0.5299,Drone,Floraison,7.64,5.75,0
OBS003271,P0106,2024-04-10 15:02:17,12.0,82.6,2.6,0.6579,Station_Sol,Tallage,6.67,7.49,0
OBS003272,P0295,2024-11-27 11:09:04,9.6,43.8,0.4,0.7563,Station_Sol,Maturation,3.16,2.84,0
OBS003273,P0287,2025-01-26 18:30:21,2.8,77.6,6.0,0.6504,Drone,Maturation,8.32,9.07,0
OBS003274,P0202,2025-02-20 06:18:57,6.1,88.6,26.0,0.3939,Satellite,Levée,5.95,8.4,0
OBS003275,P0408,2024-06-04 11:44:55,19.8,56.4,18.4,0.4383,Satellite,Tallage,3.65,4.84,0
OBS003276,P0050,2025-07-14 17:34:49,27.9,56.4,17.6,0.5685,Manuel,Tallage,7.47,6.03,0
OBS003277,P0237,2025-06-16 05:42:06,24.4,83.7,2.7,0.8613,Satellite,Tallage,8.89,8.66,0
OBS003278,P0463,2024-07-30 20:23:12,28.8,44.1,28.0,0.8452,Station_Sol,Floraison,3.18,1.84,0
OBS003279,P0442,2024-10-23 12:32:39,11.5,38.0,10.0,0.6009,Satellite,Maturation,5.63,7.09,0
OBS003280,P0183,2024-05-01 19:35:14,20.4,71.4,12.3,0.6993,Manuel,Levée,2.44,2.31,0
OBS003281,P0127,2025-04-18 18:03:04,15.8,18.8,6.2,0.8513,Station_Sol,Tallage,6.13,7.88,1
OBS003282,P0173,2024-12-03 05:55:21,6.5,50.7,-6.1,0.5016,Satellite,Récolte,7.19,5.34,0
OBS003283,P0004,2025-10-13 10:47:25,13.2,77.8,2.7,0.8705,Manuel,Maturation,8.3,8.54,0
OBS003284,P0198,2025-02-19 05:52:53,-1.7,38.6,0.2,0.368,Station_Sol,Levée,5.74,6.74,0
OBS003285,P0005,2024-05-31 06:14:04,20.0,71.6,8.7,0.8891,Satellite,Levée,4.09,3.4,0
OBS003286,P0198,2024-11-04 17:14:40,8.5,35.7,3.0,,Satellite,Maturation,7.92,8.08,1
OBS003287,P0056,2024-05-22 20:45:27,16.3,51.6,1.8,0.4307,Drone,Tallage,2.83,4.19,0
OBS003288,P0047,2024-09-06 20:58:52,20.9,38.1,,0.8858,Satellite,Maturation,7.0,6.23,0
OBS003289,P0439,2024-10-14 13:45:16,10.8,73.9,11.9,0.8679,Station_Sol,Maturation,7.07,7.69,0
OBS003290,P0412,2025-01-20 13:09:15,2.5,37.5,21.3,0.3415,Manuel,Maturation,1.93,3.12,0
OBS003291,P0477,2025-10-10 19:28:00,12.3,50.6,16.5,0.8753,Station_Sol,Maturation,2.6,2.4,0
OBS003292,P0181,2025-04-25 14:41:59,16.8,90.1,2.8,0.5108,Manuel,Levée,2.18,2.61,0
OBS003293,P0328,2025-10-01 05:18:09,14.7,73.2,15.8,0.5974,Satellite,Récolte,7.51,5.91,0
OBS003294,P0114,2024-09-09 10:29:33,23.0,48.1,7.2,0.7445,Satellite,Maturation,2.8,3.56,0
OBS003295,P0191,2025-09-30 20:26:16,18.3,50.4,10.4,0.746,Station_Sol,Maturation,,9.09,0
OBS003296,P0036,2025-02-09 16:04:47,0.7,65.9,76.1,0.5803,Drone,Levée,1.88,3.26,1
OBS003297,P0124,2024-08-16 12:24:49,20.5,62.1,10.1,0.7676,Station_Sol,Maturation,3.08,2.51,0
OBS003298,P0069,2024-10-23 08:27:19,18.8,84.2,5.3,,Manuel,Maturation,6.81,8.74,0
OBS003299,P0021,2024-06-24 06:39:39,27.9,39.8,8.5,,Manuel,Tallage,6.72,9.91,0
OBS003300,P0403,2025-10-12 17:48:34,16.2,23.8,14.7,0.1067,Satellite,Maturation,2.79,9.44,1
OBS003301,P0054,2025-03-19 12:34:19,21.4,16.0,1.6,0.3013,Drone,Semis,3.05,7.07,1
OBS003302,P0321,2024-05-24 13:11:10,18.5,,,0.8845,Satellite,Tallage,9.23,8.64,0
OBS003303,P0483,2025-06-24 20:12:19,23.3,78.5,2.5,0.8671,Satellite,Tallage,1.94,3.18,0
OBS003304,P0227,2024-11-08 19:53:27,8.9,83.9,10.7,0.5456,Satellite,Récolte,6.63,8.03,0
OBS003305,P0306,2025-10-11 13:00:40,14.6,84.8,0.6,0.2175,Satellite,Maturation,4.29,2.98,1
OBS003306,P0189,2025-01-26 05:41:13,5.0,72.1,18.3,0.7679,Drone,Maturation,6.31,6.0,0
OBS003307,P0211,2024-08-15 10:13:06,30.8,94.8,2.0,1.7953,Satellite,Floraison,3.03,2.47,0
OBS003308,P0377,2024-07-05 10:20:37,27.9,40.9,2.9,0.7882,Manuel,Tallage,6.75,6.56,0
OBS003309,P0250,2025-03-08 20:30:32,9.4,81.8,2.0,0.8038,Manuel,Semis,9.41,8.52,0
OBS003310,P0310,2024-04-06 05:53:17,24.8,40.2,99.1,0.6131,Station_Sol,Levée,2.05,9.64,1
OBS003311,P0208,2024-04-22 05:14:00,17.0,41.9,2.9,0.4378,Station_Sol,Levée,4.68,5.12,0
OBS003312,P0022,2025-09-05 05:07:30,22.4,69.1,8.8,0.639,Station_Sol,Maturation,2.7,2.31,0
OBS003313,P0024,2024-12-11 16:45:52,5.5,54.8,8.5,0.5993,Station_Sol,Récolte,5.38,6.84,0
OBS003314,P0050,2024-05-19 19:46:57,19.3,36.4,1.5,0.587,Manuel,Levée,5.44,6.78,0
OBS003315,P0473,2024-08-21 07:18:43,27.1,68.6,6.2,0.8142,Drone,Maturation,10.98,9.42,0
OBS003316,P0193,2025-07-21 13:51:17,26.0,63.8,17.0,0.6484,Station_Sol,Tallage,7.16,5.93,0
OBS003317,P0323,2024-06-01 20:45:04,21.3,68.2,0.8,0.3333,Station_Sol,Tallage,10.2,9.47,0
OBS003318,P0248,2025-02-07 17:09:37,3.8,43.7,10.7,0.3826,Station_Sol,Semis,6.34,6.33,0
OBS003319,P0055,2025-05-31 11:04:49,15.0,12.8,4.2,0.5221,Station_Sol,Tallage,2.1,3.09,1
OBS003320,P0036,2024-04-15 11:06:39,11.3,48.8,2.7,0.6144,Satellite,Levée,2.24,2.6,0
OBS003321,P0138,2025-09-20 17:41:03,28.4,19.2,1.6,0.0887,Satellite,Maturation,4.46,4.96,1
OBS003322,P0136,2024-08-03 06:24:08,22.1,76.2,7.1,0.1576,Station_Sol,Maturation,6.48,5.21,1
OBS003323,P0419,2024-09-04 19:30:24,22.8,84.2,13.2,0.5215,Satellite,Maturation,8.95,6.38,0
OBS003324,P0091,2025-10-30 18:42:06,8.3,37.4,2.5,0.4828,Station_Sol,Maturation,7.27,7.11,0
OBS003325,P0027,2025-09-14 12:46:35,21.3,87.9,2.6,0.7855,Drone,Maturation,5.13,5.96,0
OBS003326,P0168,2024-04-02 16:21:24,12.5,69.8,6.2,0.7852,Satellite,Tallage,8.54,7.76,0
OBS003327,P0491,2024-09-10 14:48:27,20.2,55.5,3.8,0.7285,Satellite,Maturation,9.2,7.92,0
OBS003328,P0429,2025-02-01 18:23:47,1.6,68.4,6.8,0.9167,Drone,Levée,3.77,3.48,0
OBS003329,P0180,2024-12-07 06:22:27,3.5,55.0,6.8,0.2133,Satellite,Maturation,2.21,5.84,1
OBS003330,P0015,2024-09-24 09:18:45,22.1,51.4,6.7,0.1443,Station_Sol,Maturation,3.27,7.52,1
OBS003331,P0324,2025-05-02 06:33:39,19.7,64.3,0.6,0.4656,Satellite,Levée,2.38,3.18,0
OBS003332,P0418,2024-11-10 16:33:31,9.6,80.3,4.8,0.7462,Satellite,Maturation,3.22,3.59,0
OBS003333,P0410,2024-11-19 05:07:58,15.2,76.5,8.5,0.8275,Manuel,Maturation,2.3,2.65,0
OBS003334,P0468,2024-09-01 18:50:42,21.3,94.3,18.4,0.5517,Station_Sol,Floraison,5.82,6.7,0
OBS003335,P0265,2025-07-11 15:02:09,29.0,68.0,15.5,0.6271,Manuel,Tallage,5.56,5.13,0
OBS003336,P0248,2024-11-02 13:44:48,7.0,89.9,19.7,0.3278,Station_Sol,Maturation,4.98,5.91,0
OBS003337,P0311,2024-08-30 16:02:39,25.1,45.4,12.6,0.767,Satellite,Maturation,7.15,6.09,0
OBS003338,P0419,2025-06-18 09:26:54,21.2,41.3,6.8,0.8296,Station_Sol,Tallage,6.2,7.22,0
OBS003339,P0359,2024-11-22 15:13:47,5.4,41.5,0.3,0.3334,Station_Sol,Maturation,4.27,6.44,0
OBS003340,P0130,2024-11-17 07:34:40,9.2,56.3,10.0,0.77,Station_Sol,Récolte,4.2,4.26,0
OBS003341,P0136,2025-01-18 09:25:18,2.6,41.5,26.0,0.4364,Manuel,Récolte,4.99,5.79,0
OBS003342,P0034,2025-01-01 05:33:06,15.5,40.0,53.0,0.0914,Station_Sol,Récolte,1.24,2.48,1
OBS003343,P0380,2025-06-30 13:19:04,17.5,36.4,11.0,0.5709,Station_Sol,Tallage,3.7,3.18,0
OBS003344,P0262,2024-12-07 11:17:40,15.0,55.9,0.5,0.9197,Manuel,Récolte,3.11,5.98,1
OBS003345,P0156,2025-08-24 09:27:22,30.9,43.7,0.6,0.748,Station_Sol,Floraison,5.26,6.27,0
OBS003346,P0318,2025-10-10 15:52:33,21.2,40.9,0.1,0.5261,Satellite,Maturation,3.02,4.56,1
OBS003347,P0314,2024-10-03 18:51:13,13.8,53.3,0.3,0.8576,Station_Sol,Maturation,8.52,8.79,0
OBS003348,P0309,2025-09-13 15:32:56,17.0,38.1,0.6,0.7104,Satellite,Maturation,9.24,7.51,0
OBS003349,P0118,2024-09-30 12:49:30,17.8,65.2,4.5,0.4247,Manuel,Maturation,5.99,5.89,0
OBS003350,P0375,2025-03-19 08:51:56,11.1,90.4,3.8,0.8948,Satellite,Levée,9.48,8.03,0
OBS003351,P0103,2024-11-11 20:03:36,9.5,49.2,3.6,0.837,Satellite,Récolte,11.52,9.43,0
OBS003352,P0196,2024-11-19 12:40:01,6.2,79.1,1.2,0.604,Manuel,Maturation,7.23,8.72,0
OBS003353,P0294,2024-06-10 06:50:56,19.4,72.1,5.6,0.6913,Satellite,Tallage,10.24,9.0,0
OBS003354,P0482,2025-06-22 18:59:41,22.6,37.7,0.1,0.8995,Station_Sol,Tallage,7.36,8.8,0
OBS003355,P0495,2025-09-21 07:02:00,15.8,59.0,8.8,0.3764,Drone,Floraison,7.21,6.79,0
OBS003356,P0372,2025-02-05 18:29:44,3.5,65.8,2.1,0.4015,Station_Sol,Semis,11.39,8.03,0
OBS003357,P0456,2025-09-10 12:55:13,15.6,62.9,4.0,0.6841,Station_Sol,Maturation,8.52,8.92,0
OBS003358,P0439,2024-09-10 20:19:26,21.6,47.6,1.6,0.433,Station_Sol,Floraison,9.44,6.97,0
OBS003359,P0024,2025-06-29 11:41:31,25.9,94.5,15.9,0.3006,Satellite,Tallage,9.16,7.82,0
